,0,1,2,3,4,5,6,7,8,9,10,11
0,0.20434420171233725,0.042588867201665485,0.09731565599961563,0.6362910968973805,0.18605990757411328,0.36350661675584,0.017579381447447657,0.3620134818779697,0.2259163386769413,0.16682845904950147,0.1197196419594444,0.760007764759584
1,0.5068398416531699,0.4176820185261471,0.6164051227716687,0.34600333448588017,0.30952475277588515,0.18943510313119657,0.6689973450912703,0.06710647160420309,0.22819716538451912,0.4056383186375518,0.4588538284777755,0.9429535904742339
2,0.13136400964542871,0.1306163927791696,0.05088068747425759,0.269262921523283,0.2059543708070272,0.09336725848684953,0.6441376191834317,0.7295359030316656,0.15702857020916933,0.1181015982489605,0.15864720279752037,0.22439922476721386
3,0.5154481591169889,0.26675645343217014,0.7000123658272251,0.3731858473613474,0.26398158987258413,0.1891120621705384,0.613330853657841,0.04279337802041733,0.2539771291339453,0.41915726929389996,0.5915817117647565,0.9453298943669125
4,0.06510858694890839,0.1829766887722854,0.12302990557160985,0.2506157278880837,0.36558337841013216,0.09801702301980443,0.7070766636246648,0.7845141108554469,0.08317191328360635,0.07184685415720361,0.2978389219066421,0.14433199410468928
5,0.14756046362873676,0.02300108289433382,0.027819957366539833,0.22427913402951227,0.3130525032984922,0.459240665249673,0.3792219199106813,0.8551232359980872,0.6979071636137063,0.019034859524741158,0.19595615477448602,0.08297674445912112
6,0.1330851576416738,0.0194162381141554,0.04570647127066787,0.18923505286778533,0.3700593893306744,0.4607128313713391,0.5400019671571834,0.8658973268270894,0.6095048207389893,0.016124528441091437,0.3224573435817831,0.05522908482011627
7,0.04982217221823202,0.6015929193703163,0.33323474199151654,0.4686784330810011,0.24384715831423517,0.7634233791805016,0.286252230215859,0.8359703737488886,0.7863478797011747,0.1399173280950437,0.1932163834518736,0.9215252448527887
8,0.2578289327578432,0.056460691894800366,0.13555901116043548,0.7668009460089272,0.2640350910055154,0.2585729142586365,0.019116503288071438,0.43299892793071637,0.23871647492730688,0.22599709827655293,0.14209227201120023,0.7693914817337189
9,0.16203773453856224,0.034661467841627505,0.028092689785788376,0.32638057203802084,0.3131693653889331,0.40485553839019334,0.2928896266015672,0.840143294648812,0.7381724150567467,0.02438412457541717,0.17711078169249508,0.10746537211138601
10,0.09089645869110012,0.017331531836338964,0.12084557190282777,0.1760857657334484,0.4892136831944472,0.498432440629114,0.7035279811869175,0.8865711374779024,0.3532817928099546,0.012139105817052156,0.5711545840432629,0.03634038960121621
11,0.29833789709098096,0.09187169659757154,0.4692757474811756,0.1440225257436412,0.8589246065141064,0.4369890307994772,0.8220866098055932,0.881143791077852,0.7575295646474269,0.030987597838241565,0.7626400914122491,0.5472560066532498
12,0.6379628661720209,0.19464809709830908,0.7919613021042387,0.321627841193737,0.38317009596410995,0.17448819404158353,0.6844888092008308,0.061510954104540355,0.4276674457782707,0.5651009683583726,0.8314004061872818,0.945600480024182
